rounded_price,year,manufacturer,model,condition,cylinders,fuel,transmission,drive,type,state,odometer_range
25000,2018,bmw,540i,good,5,gas,automatic,4wd,sedan,nj,50k-100k
17000,2016,gmc,acadia,good,6,gas,automatic,4wd,SUV,ks,50k-100k
46000,2014,chevrolet,camaro,good,8,gas,manual,rwd,coupe,nc,0-20k
34000,2015,gmc,sierra 2500hd sle,good,5,gas,automatic,4wd,sedan,ny,100k-150k
5000,2002,toyota,rav4,excellent,4,gas,automatic,fwd,SUV,nv,150k-200k
30000,2018,gmc,savana 2500,excellent,5,gas,automatic,4wd,sedan,in,0-20k
10000,2015,ford,scion,good,5,gas,automatic,4wd,sedan,ne,50k-100k
11000,1991,ford,f-150,excellent,8,gas,automatic,rwd,truck,ma,50k-100k
20000,1956,chevrolet,bel air,excellent,8,gas,automatic,rwd,sedan,az,500k+
18000,2012,ford,focus s fwd,good,5,gas,manual,4wd,sedan,or,100k-150k
39000,2019,others,model 3 standard range,good,5,electric,other,rwd,sedan,ca,0-20k
3000,2010,chevrolet,equinox,good,5,gas,automatic,4wd,sedan,oh,200k-300k
11000,2007,gmc,1500 yukon denali xl,good,5,gas,automatic,4wd,sedan,al,150k-200k
15000,2012,cadillac,cts,good,5,gas,automatic,4wd,sedan,ma,50k-100k
26000,2015,chevrolet,silverado 3500hd 4x4,excellent,8,gas,automatic,4wd,sedan,wi,150k-200k
3000,2003,others,mountaineer,good,8,gas,automatic,4wd,sedan,mi,150k-200k
10000,1991,honda,acty,good,3,gas,other,4wd,truck,ut,20k-50k
4000,2004,ford,expedition eddie bauer,good,5,gas,automatic,4wd,sedan,in,150k-200k
26000,2016,lexus,es 350,good,6,gas,automatic,fwd,sedan,tx,20k-50k
4000,2008,nissan,altima,good,6,gas,automatic,4wd,sedan,oh,150k-200k
27000,2018,dodge,charger,excellent,6,gas,automatic,4wd,sedan,ia,20k-50k
18000,2018,mercedes-benz,gle,good,6,gas,automatic,4wd,SUV,il,20k-50k
25000,2018,subaru,outback 2.5i limited awd,excellent,4,gas,automatic,4wd,wagon,mn,20k-50k
14000,2016,chevrolet,impala,good,6,gas,automatic,fwd,sedan,al,100k-150k
33000,2018,ford,transit,excellent,6,gas,automatic,rwd,van,tn,20k-50k
15000,2013,toyota,sienna,excellent,5,gas,automatic,fwd,mini-van,wi,150k-200k
11000,2011,honda,civic coupe,good,5,gas,manual,4wd,other,oh,50k-100k
11000,2016,kia,forte,good,5,gas,automatic,fwd,sedan,oh,20k-50k
47000,2019,ram,1500,new,5,gas,automatic,4wd,sedan,ks,0-20k
33000,2015,cadillac,escalade premium,excellent,8,gas,automatic,4wd,wagon,ca,50k-100k
9000,2011,chevrolet,equinox,good,5,gas,automatic,fwd,SUV,oh,100k-150k
18000,1985,ford,Jagur XJ6,good,6,gas,automatic,rwd,sedan,ct,20k-50k
28000,2016,toyota,highlander,good,5,gas,automatic,4wd,SUV,tx,20k-50k
14000,2015,honda,accord sedan,good,5,gas,automatic,fwd,sedan,co,50k-100k
6000,2000,ford,2000 tahoe limited,good,8,gas,automatic,rwd,SUV,ca,200k-300k
18000,2012,acura,rdx sh-awd sport utility,good,5,gas,automatic,4wd,SUV,ct,50k-100k
18000,1999,lexus,rx 300,good,5,gas,automatic,4wd,SUV,fl,0-20k
5000,2012,chevrolet,malibu lt,good,4,gas,automatic,fwd,sedan,in,100k-150k
25000,2020,others,hardtop 2 door cooper s,good,5,other,other,fwd,hatchback,ca,0-20k
14000,2005,chevrolet,silverado 3500 4x4 diesel,good,8,diesel,automatic,4wd,truck,fl,200k-300k
33000,2015,ford,super duty f-250,good,8,gas,automatic,4wd,truck,wa,50k-100k
18000,2005,ford,scion xa,good,4,gas,automatic,4wd,hatchback,fl,150k-200k
28000,2017,bmw,2 series 230i coupe 2d,good,5,gas,other,rwd,coupe,nj,0-20k
25000,1969,others,bonneville convertible,like new,8,gas,automatic,rwd,convertible,nj,50k-100k
25000,2010,ford,olet Express Passenger,good,6,gas,automatic,rwd,van,wa,20k-50k
17000,2014,toyota,rav4,good,4,gas,automatic,fwd,SUV,tn,100k-150k
14000,2010,ram,1500,excellent,5,gas,automatic,4wd,pickup,in,100k-150k
23000,2014,mercedes-benz,cla-class,good,5,gas,automatic,4wd,sedan,id,20k-50k
6000,2008,honda,accord ex-l,good,4,gas,automatic,fwd,sedan,nj,150k-200k
16000,2018,honda,civic lx,excellent,5,gas,automatic,4wd,sedan,ca,20k-50k
13000,2007,ford,e-250,good,5,gas,automatic,fwd,van,wy,100k-150k
18000,2007,hyundai,sonata,good,5,gas,automatic,4wd,sedan,wi,0-20k
16000,2008,ford,super duty f-450 drw,good,8,diesel,automatic,rwd,sedan,wa,200k-300k
8000,2009,ford,f150,good,8,gas,automatic,4wd,truck,nh,150k-200k
8000,2011,others,g37x sport awd,good,6,gas,automatic,4wd,sedan,tx,150k-200k
18000,1980,mercedes-benz,benz,good,5,gas,automatic,4wd,sedan,pa,100k-150k
15000,2002,chevrolet,silverado 3500,excellent,8,gas,manual,rwd,truck,or,50k-100k
6000,2011,chrysler,town & country,excellent,6,gas,automatic,fwd,van,ny,150k-200k
6000,2000,toyota,tundra limited,good,8,gas,automatic,rwd,truck,tx,200k-300k
18000,1998,gmc,yukon,fair,8,gas,automatic,fwd,SUV,ca,500k+
27000,2019,subaru,forester,good,5,gas,automatic,4wd,sedan,hi,0-20k
18000,2010,gmc,yukon,good,5,gas,automatic,4wd,sedan,tx,0-20k
18000,2019,audi,s5 prestige coupe 2d,good,6,gas,other,4wd,coupe,nm,0-20k
15000,2012,others,mkz fwd gas sedan auto,good,5,gas,automatic,fwd,sedan,wa,20k-50k
7000,2006,acura,tl,good,5,gas,automatic,fwd,sedan,mi,150k-200k
40000,2019,cadillac,xt4 sport,good,4,gas,automatic,fwd,SUV,mt,20k-50k
19000,2018,subaru,legacy,good,5,gas,automatic,4wd,sedan,id,50k-100k
14000,2016,jeep,renegade,good,5,gas,automatic,fwd,SUV,fl,50k-100k
9000,2002,toyota,tacoma,good,5,gas,automatic,fwd,pickup,tn,200k-300k
11000,2003,mercedes-benz,clk320,excellent,6,gas,automatic,4wd,convertible,ca,50k-100k
22000,2015,lexus,es 350 sedan 4d,good,5,other,other,fwd,sedan,fl,50k-100k
31000,2018,honda,pilot ex-l w/res sport,good,6,gas,other,4wd,other,tx,50k-100k
18000,1999,honda,accord,good,4,gas,automatic,fwd,sedan,wa,200k-300k
18000,1948,chevrolet,aero 2 door sedan,good,8,gas,automatic,rwd,coupe,al,20k-50k
30000,2016,gmc,yukon slt,good,5,gas,automatic,4wd,sedan,il,100k-150k
11000,2006,gmc,sierra 1500,good,8,gas,automatic,4wd,truck,oh,150k-200k
30000,2011,ram,3500,good,6,diesel,automatic,4wd,sedan,or,200k-300k
18000,2019,kia,forte s,good,4,gas,automatic,fwd,sedan,wi,0-20k
6000,2009,toyota,camry,excellent,4,gas,automatic,fwd,sedan,ca,150k-200k
7000,2011,chevrolet,equinox lt,excellent,4,gas,automatic,fwd,SUV,ks,100k-150k
30000,2018,ford,transit,good,5,diesel,automatic,rwd,van,nm,50k-100k
53000,2021,toyota,4runner limited 4x4 gas,good,5,gas,automatic,4wd,SUV,mt,0-20k
40000,2009,ford,Freightliner M-Line Walk-in Van,good,6,diesel,automatic,rwd,truck,in,20k-50k
18000,2003,others,l-series sedan,good,5,other,automatic,4wd,sedan,az,50k-100k
10000,2008,mercedes-benz,c-class,good,6,gas,automatic,4wd,sedan,il,100k-150k
18000,2002,toyota,camry xle,excellent,4,gas,automatic,fwd,sedan,ca,50k-100k
6000,2010,bmw,328xi coupe,good,6,gas,automatic,4wd,sedan,az,100k-150k
18000,1999,acura,f-150,good,5,gas,automatic,4wd,sedan,va,150k-200k
4000,2004,ram,1500,fair,8,gas,automatic,rwd,sedan,tx,100k-150k
11000,2010,others,qx56,good,8,gas,automatic,4wd,SUV,ny,150k-200k
8000,2001,toyota,tacoma,good,5,gas,manual,4wd,sedan,az,200k-300k
4000,2003,hyundai,sonata gls,good,6,gas,automatic,fwd,sedan,or,150k-200k
11000,2011,nissan,titan,good,5,gas,automatic,fwd,pickup,ok,100k-150k
37000,2010,ford,Series,good,4,gas,automatic,rwd,coupe,hi,0-20k
18000,2001,ford,escape xlt,good,5,gas,automatic,4wd,sedan,ca,150k-200k
9000,2013,ford,smart fortwo Passion Hatchback,good,5,gas,automatic,rwd,coupe,il,50k-100k
6000,1991,jeep,wrangler,good,4,gas,manual,4wd,sedan,ca,20k-50k
10000,2008,chevrolet,silverado lt z71 4x4,good,8,gas,automatic,4wd,pickup,tx,150k-200k
9000,2014,others,verano,good,5,other,automatic,4wd,sedan,id,100k-150k
41000,2018,audi,s5 premium plus coupe 2d,good,5,other,other,4wd,coupe,md,20k-50k
6000,1987,ford,1987 suzuki samurai,excellent,5,gas,manual,4wd,sedan,ga,100k-150k
25000,2018,others,cx-5 grand touring sport,good,5,gas,other,fwd,other,ca,20k-50k
18000,2004,toyota,camry,excellent,4,gas,automatic,fwd,sedan,ma,150k-200k
13000,2007,toyota,4runner,excellent,6,gas,automatic,4wd,SUV,pa,100k-150k
18000,2018,jeep,wrangler jk unlimited sport,good,5,gas,automatic,4wd,SUV,ca,20k-50k
18000,2006,toyota,corolla xrs,excellent,4,gas,manual,fwd,sedan,ca,150k-200k
21000,2012,lexus,is 250 sedan 4d,good,6,gas,other,rwd,sedan,ca,20k-50k
6000,2010,honda,odyssey ex,good,6,gas,automatic,fwd,sedan,ny,150k-200k
18000,1999,toyota,camry le,good,4,gas,automatic,fwd,sedan,nc,200k-300k
39000,2011,mercedes-benz,sl-class sl 550,good,5,other,other,4wd,convertible,md,20k-50k
18000,2015,honda,fit ex,excellent,4,gas,automatic,fwd,hatchback,tx,50k-100k
46000,2019,jeep,wrangler,like new,6,gas,automatic,4wd,sedan,ks,0-20k
38000,2017,ford,f-350,good,8,diesel,automatic,4wd,truck,fl,100k-150k
7000,2004,mercedes-benz,benz,like new,4,gas,automatic,fwd,sedan,ca,20k-50k
12000,2012,ram,1500 st,good,5,gas,automatic,4wd,sedan,mn,150k-200k
38000,2018,audi,s5 prestige coupe 2d,good,6,gas,other,4wd,coupe,pa,20k-50k
20000,2015,audi,q7 tdi,excellent,6,diesel,automatic,4wd,SUV,pa,100k-150k
27000,2017,ram,pickup 1500,excellent,8,gas,automatic,4wd,truck,ny,50k-100k
14000,2009,toyota,highlander,excellent,6,gas,automatic,4wd,SUV,ky,100k-150k
18000,2006,ford,expedition,good,8,gas,automatic,4wd,SUV,ca,200k-300k
11000,2013,nissan,murano,good,5,gas,automatic,4wd,wagon,oh,100k-150k
42000,2017,chevrolet,silverado 1500 4wd cre,good,8,other,other,4wd,other,az,50k-100k
33000,2018,nissan,titan crew cab sv pickup,good,8,gas,other,4wd,pickup,tx,0-20k
24000,2015,chevrolet,silverado 2500,good,5,gas,automatic,4wd,sedan,tn,150k-200k
8000,2007,others,mazda3,excellent,4,gas,automatic,fwd,sedan,fl,150k-200k
28000,2014,toyota,tacoma access cab pickup,good,5,other,other,4wd,pickup,ky,0-20k
10000,2017,dodge,journey,good,5,gas,automatic,4wd,sedan,or,150k-200k
35000,2020,gmc,savana 2500 cargo van,like new,8,gas,automatic,rwd,van,tn,0-20k
12000,2014,nissan,rogue,good,4,gas,automatic,4wd,SUV,md,100k-150k
7000,2012,others,eclipse gs 2dr hatchb,good,4,gas,automatic,fwd,hatchback,fl,50k-100k
9000,2012,honda,civic lx,excellent,4,gas,automatic,fwd,coupe,ca,50k-100k
13000,2013,honda,accord cpe ex,good,4,gas,automatic,fwd,coupe,ca,100k-150k
32000,2015,chevrolet,tahoe,good,8,gas,automatic,4wd,SUV,oh,100k-150k
7000,2009,honda,cr-v,good,5,gas,automatic,4wd,SUV,ok,150k-200k
28000,2016,ram,1500 crew cab big horn,good,6,gas,other,4wd,pickup,pa,50k-100k
6000,2015,chevrolet,sonic ltz auto,good,5,gas,automatic,4wd,sedan,il,100k-150k
18000,2017,toyota,tacoma,excellent,6,gas,automatic,rwd,truck,ks,100k-150k
18000,2018,honda,accord sedan,good,5,gas,automatic,fwd,sedan,il,50k-100k
35000,2019,dodge,charger,good,5,gas,automatic,rwd,sedan,mo,20k-50k
40000,2009,ford,FREIGHTLINER M2,excellent,6,diesel,automatic,rwd,truck,al,200k-300k
15000,2014,ram,promaster 3500,good,6,gas,automatic,fwd,sedan,wi,150k-200k
29000,2017,ram,2500,excellent,5,gas,automatic,4wd,pickup,wv,100k-150k
18000,2016,chevrolet,corvette,good,5,gas,automatic,4wd,coupe,in,0-20k
26000,2015,chevrolet,silverado,excellent,8,gas,automatic,4wd,pickup,mi,150k-200k
13000,2001,ford,excursion limited 129k miles 6.8l v10 3rd row seat leather rwd,good,10,gas,automatic,rwd,SUV,wa,100k-150k
15000,2016,others,outlander es sport,good,4,gas,automatic,4wd,wagon,wi,0-20k
28000,2012,gmc,sierra 2500 hd extended cab,good,8,gas,other,4wd,pickup,wi,50k-100k
34000,2014,toyota,tundra crewmax sr5 pickup,good,5,other,other,4wd,pickup,sc,50k-100k
33000,2015,ram,1500 crew cab lone star,good,8,gas,other,4wd,pickup,oh,0-20k
29000,2017,chevrolet,"camaro ss*v8,6.2l!!",good,5,gas,automatic,rwd,convertible,co,50k-100k
4000,2005,jeep,liberty sport,good,4,gas,manual,4wd,sedan,co,150k-200k
17000,2013,toyota,camry le sedan 4d,good,5,other,other,fwd,sedan,mo,20k-50k
14000,2015,nissan,pathfinder,good,5,gas,automatic,4wd,sedan,tx,100k-150k
39000,2019,ford,mustang gt premium coupe 2d,good,8,gas,other,rwd,coupe,ks,0-20k
18000,2012,gmc,acadia denali,good,6,gas,automatic,fwd,SUV,il,100k-150k
42000,2019,toyota,tacoma double cab,good,6,gas,automatic,4wd,pickup,tn,50k-100k
10000,2011,chevrolet,suburban,good,8,gas,manual,4wd,SUV,ny,150k-200k
6000,2003,volkswagen,passat,excellent,4,gas,manual,fwd,sedan,co,50k-100k
22000,2013,jeep,wrangler,good,6,gas,automatic,4wd,SUV,pa,100k-150k
7000,2008,ford,rx330 rx350 rx300 rx 300 rx 350,good,5,gas,automatic,4wd,sedan,ca,150k-200k
12000,2012,ford,edge,good,6,gas,automatic,fwd,SUV,tx,100k-150k
16000,2017,nissan,versa sl sedan 4d,good,5,other,other,fwd,sedan,dc,0-20k
15000,2002,others,boxster,excellent,6,gas,automatic,rwd,convertible,or,50k-100k
24000,2018,honda,cr-v ex,excellent,4,gas,automatic,4wd,SUV,nj,20k-50k
20000,2018,others,mazda3 touring sedan 4d,good,5,gas,other,fwd,sedan,tx,0-20k
29000,2016,ford,f150 xlt fx4 4x4 half ton,good,5,gas,automatic,4wd,truck,wa,50k-100k
12000,2012,acura,tl,good,5,gas,automatic,4wd,sedan,oh,100k-150k
11000,2007,gmc,yukon,good,5,gas,automatic,4wd,other,nc,200k-300k
18000,2020,bmw,f-150,good,8,other,automatic,fwd,other,in,0-20k
31000,2016,ford,f-150 xlt,good,6,gas,automatic,4wd,pickup,id,100k-150k
20000,2013,audi,a8 4.0t quattro dealer serviced since new with all records*97k msrp* sport-conv-comfort-cold weather-camera assistance-led headlights and much more*no accidents*non smoker previous owner,good,8,gas,other,4wd,sedan,nv,100k-150k
4000,2001,chevrolet,suburban,good,8,gas,automatic,4wd,SUV,co,200k-300k
32000,2018,ford,explorer xlt,good,5,other,automatic,fwd,other,mo,0-20k
21000,2015,ford,f-150,good,5,other,automatic,4wd,pickup,mn,100k-150k
16000,1951,others,f-150,good,8,gas,manual,4wd,sedan,hi,100k-150k
7000,2005,gmc,yukon xl,good,8,gas,automatic,4wd,SUV,wy,150k-200k
8000,2009,subaru,forester,good,4,gas,automatic,4wd,SUV,hi,100k-150k
18000,2016,nissan,rogue s,excellent,4,gas,automatic,fwd,SUV,mi,100k-150k
5000,2004,honda,civic coupe,good,4,gas,automatic,4wd,sedan,fl,100k-150k
19000,2016,others,cx-5,excellent,4,gas,automatic,4wd,SUV,ia,50k-100k
18000,2015,ford,expedition,excellent,5,gas,automatic,4wd,SUV,or,100k-150k
21000,2017,nissan,rogue,good,4,gas,automatic,fwd,wagon,tn,0-20k
4000,2014,nissan,sentra,good,5,gas,automatic,fwd,sedan,ny,50k-100k
20000,2013,volkswagen,eos sport convertible,good,5,gas,automatic,fwd,convertible,fl,20k-50k
3000,1997,honda,accord lx sedan,good,4,gas,automatic,fwd,sedan,pa,50k-100k
18000,2010,subaru,legacy,good,5,gas,automatic,4wd,sedan,ma,200k-300k
37000,2018,jeep,wrangler unlimited all new,good,5,other,other,4wd,other,nc,0-20k
4000,2009,ford,focus,excellent,4,gas,automatic,fwd,sedan,ca,150k-200k
3000,2006,chrysler,town & country,excellent,6,gas,automatic,fwd,SUV,mn,100k-150k
6000,2013,others,500 lounge convertible,good,4,gas,automatic,fwd,convertible,ri,100k-150k
23000,2017,subaru,forester,good,5,gas,automatic,4wd,sedan,in,20k-50k
4000,2008,others,enclave,fair,6,gas,automatic,4wd,SUV,co,100k-150k
32000,2016,lexus,gx 460,good,8,gas,automatic,4wd,SUV,nc,20k-50k
15000,2008,ford,f-450,good,10,gas,automatic,4wd,truck,ct,200k-300k
35000,2013,jeep,wrangler unlimited rubicon,good,5,other,other,4wd,other,nj,20k-50k
22000,2020,others,outlander se sport,good,5,other,other,4wd,other,ga,0-20k
15000,2011,cadillac,escalade esv premium,good,8,gas,automatic,4wd,SUV,nc,150k-200k
13000,2015,hyundai,sonata,good,5,gas,automatic,fwd,sedan,az,100k-150k
18000,1967,ford,fairlane,good,5,gas,automatic,4wd,sedan,nc,20k-50k
24000,2011,ford,f350,good,5,gas,automatic,4wd,sedan,al,100k-150k
12000,2008,ford,ISUZU NPR,good,4,diesel,automatic,rwd,truck,nv,200k-300k
33000,2017,lexus,rx 350 sport utility 4d,good,6,gas,other,fwd,other,nc,20k-50k
10000,2013,nissan,rogue,excellent,4,gas,automatic,4wd,SUV,ia,50k-100k
10000,2015,kia,soul plus,like new,4,gas,automatic,fwd,hatchback,ny,100k-150k
36000,2018,acura,mdx sh-awd w/technology,good,6,diesel,other,4wd,SUV,pa,20k-50k
6000,2010,honda,oddysey,fair,6,gas,automatic,fwd,mini-van,ny,100k-150k
6000,2005,honda,cr-v,good,5,gas,automatic,4wd,sedan,ia,150k-200k
18000,2013,others,xc60,good,6,gas,automatic,4wd,SUV,id,100k-150k
5000,2010,ford,club car precedent prec 48v,excellent,0,electric,automatic,4wd,convertible,ca,0-20k
18000,2019,ford,HINO 195DC,good,5,diesel,automatic,4wd,sedan,ct,20k-50k
38000,2017,toyota,tundra double cab limited,good,8,other,automatic,4wd,pickup,pa,20k-50k
18000,2012,hyundai,elantra,excellent,5,gas,automatic,4wd,sedan,ny,50k-100k
17000,2016,chrysler,300,good,6,gas,automatic,4wd,sedan,tx,50k-100k
3000,2006,others,g6,good,4,gas,automatic,fwd,sedan,fl,100k-150k
18000,2012,ford,f-150 lariat,good,6,gas,automatic,4wd,sedan,or,100k-150k
18000,2020,mercedes-benz,cls,excellent,5,gas,automatic,rwd,sedan,ca,100k-150k
5000,2010,nissan,cube,good,5,gas,manual,fwd,van,wa,100k-150k
12000,2010,ford,mustang gt,excellent,8,gas,manual,rwd,coupe,ca,50k-100k
40000,2018,gmc,sierra 1500,good,5,gas,automatic,4wd,sedan,il,20k-50k
18000,2016,hyundai,sonata se sedan 4d,good,5,gas,other,fwd,sedan,nj,0-20k
9000,2013,subaru,xv crosstrek,excellent,4,gas,automatic,4wd,SUV,mn,150k-200k
6000,2006,honda,accord ex,excellent,6,gas,automatic,fwd,sedan,ks,150k-200k
38000,2016,toyota,tundra double cab sr,good,8,gas,other,4wd,pickup,wi,20k-50k
35000,2017,lexus,rx 350 sport utility 4d,good,6,gas,other,fwd,other,az,0-20k
18000,2017,nissan,sentra,good,5,gas,manual,4wd,sedan,co,20k-50k
7000,2011,gmc,terrain,good,5,gas,automatic,4wd,SUV,ok,150k-200k
18000,2010,lexus,es 350,good,6,gas,automatic,fwd,sedan,al,100k-150k
7000,2013,dodge,avenger se 4dr sedan,good,4,gas,automatic,fwd,sedan,or,50k-100k
8000,2010,chevrolet,impala lt,good,6,gas,automatic,fwd,sedan,ma,50k-100k
9000,2008,ford,2008 GL 450 4matic,excellent,8,gas,automatic,4wd,SUV,in,150k-200k
10000,2011,chrysler,town & country touring,like new,6,gas,automatic,fwd,mini-van,nj,100k-150k
16000,2009,bmw,335i coupe,like new,6,gas,manual,rwd,coupe,il,50k-100k
40000,2016,gmc,sierra 3500 sle 4x4 diesel,excellent,8,diesel,automatic,4wd,truck,ca,100k-150k
15000,2009,ford,f-350 sd,good,8,gas,automatic,4wd,truck,ny,150k-200k
12000,2011,others,xf,excellent,8,gas,automatic,rwd,sedan,tx,50k-100k
12000,2011,chevrolet,tahoe,good,8,gas,automatic,rwd,SUV,va,150k-200k
26000,2015,bmw,x5 xdrive35d,excellent,6,diesel,automatic,4wd,SUV,ca,50k-100k
6000,2006,toyota,avalon,like new,6,gas,automatic,fwd,sedan,ny,100k-150k
9000,2009,toyota,rav4,excellent,4,gas,automatic,4wd,sedan,nj,50k-100k
8000,2007,ford,Hummer H3,excellent,4,gas,automatic,4wd,SUV,nm,150k-200k
18000,2017,chevrolet,silverado 1500,excellent,5,gas,automatic,4wd,sedan,ca,50k-100k
8000,2011,gmc,acadia,good,6,gas,automatic,fwd,SUV,ca,100k-150k
18000,2013,lexus,gx 460,good,8,gas,automatic,4wd,SUV,nc,100k-150k
3000,2001,honda,civic sdn dx manual,excellent,4,gas,manual,4wd,sedan,nc,150k-200k
23000,2014,acura,mdx,good,5,gas,automatic,4wd,sedan,dc,50k-100k
6000,2001,others,xk8,excellent,8,gas,automatic,rwd,convertible,nj,100k-150k
11000,2016,chevrolet,trax,good,4,gas,automatic,4wd,SUV,vt,100k-150k
24000,2016,chevrolet,silverado 1500 regular,good,8,gas,automatic,4wd,pickup,co,0-20k
14000,2014,jeep,patriot latitude,good,4,gas,automatic,4wd,SUV,mn,50k-100k
13000,2008,audi,a4,excellent,6,gas,automatic,4wd,sedan,nv,50k-100k
32000,2018,chevrolet,colorado,good,5,diesel,automatic,4wd,sedan,ks,50k-100k
22000,2018,dodge,journey gt sport utility,good,6,gas,other,4wd,other,ga,20k-50k
36000,2019,ford,ranger supercrew xl pickup,good,5,other,other,4wd,pickup,az,0-20k
22000,2016,nissan,rogue,excellent,4,gas,automatic,4wd,SUV,pa,20k-50k
48000,2016,chevrolet,silverado 2500 hd c...,good,8,other,automatic,4wd,pickup,or,50k-100k
7000,2014,ford,taurus,good,5,gas,automatic,4wd,sedan,fl,100k-150k
7000,2000,ram,2500,good,8,gas,automatic,4wd,sedan,mi,100k-150k
8000,2010,chrysler,town & country,excellent,5,gas,automatic,fwd,mini-van,or,150k-200k
24000,2016,hyundai,genesis coupe 3.8 2d,good,6,gas,other,rwd,coupe,ny,20k-50k
14000,2014,dodge,charger r/t plus,excellent,8,gas,automatic,rwd,sedan,ca,100k-150k
10000,2011,honda,odyssey,good,6,gas,automatic,fwd,sedan,ks,150k-200k
42000,2017,bmw,x6 xdrive35i sport utility,good,5,gas,automatic,4wd,SUV,tn,20k-50k
21000,2019,others,lacrosse preferred,like new,6,gas,automatic,fwd,SUV,mi,20k-50k
26000,2020,others,mkz sedan 4d,good,5,other,other,fwd,sedan,ny,20k-50k
29000,1956,ford,thunderbird,good,8,gas,automatic,rwd,convertible,sc,0-20k
18000,2007,ford,freestyle,good,5,gas,automatic,4wd,sedan,ks,200k-300k
6000,2007,lexus,es 350,good,6,gas,automatic,fwd,sedan,or,200k-300k
3000,2006,nissan,also,good,5,gas,automatic,4wd,sedan,de,100k-150k
9000,2002,ford,Sterling,excellent,8,diesel,automatic,rwd,truck,ga,200k-300k
11000,1994,ford,f-350 xlt,good,8,diesel,automatic,rwd,truck,az,150k-200k
14000,2013,others,lr2 hse,like new,4,gas,automatic,4wd,SUV,ny,50k-100k
8000,2011,cadillac,cts,good,5,gas,automatic,4wd,sedan,wi,100k-150k
17000,2014,ford,focus,good,4,gas,manual,fwd,hatchback,ct,50k-100k
18000,2011,jeep,liberty,excellent,6,gas,automatic,4wd,sedan,oh,100k-150k
9000,1990,chevrolet,corvette,good,8,gas,automatic,rwd,sedan,mn,150k-200k
26000,2014,ford,mustang,good,5,gas,automatic,rwd,sedan,tx,50k-100k
11000,2012,nissan,rogue,good,5,gas,automatic,4wd,sedan,ca,100k-150k
18000,2013,lexus,rx350,good,5,gas,automatic,4wd,sedan,ny,50k-100k
50000,2020,ford,f150 lariat 4wd,good,5,gas,automatic,4wd,sedan,ga,20k-50k
20000,2011,chevrolet,tahoe,excellent,8,gas,automatic,4wd,SUV,wi,100k-150k
18000,2014,ford,explorer,good,5,gas,automatic,4wd,SUV,nc,100k-150k
30000,2010,others,fuso,excellent,4,diesel,manual,4wd,truck,pa,50k-100k
17000,2013,ford,Scion FR-S,good,4,gas,manual,rwd,coupe,tx,50k-100k
17000,2008,jeep,wrangler unlimited rubicon,excellent,6,gas,automatic,4wd,sedan,mo,150k-200k
8000,2011,bmw,335i 335i sa,excellent,0,gas,automatic,4wd,sedan,fl,100k-150k
18000,1989,volkswagen,jetta,fair,4,gas,manual,4wd,sedan,md,150k-200k
18000,2006,honda,odyssey,good,6,gas,automatic,4wd,mini-van,ny,200k-300k
17000,2017,hyundai,tucson,good,4,gas,automatic,fwd,wagon,wi,20k-50k
10000,2014,jeep,patriot latitude 4wd,excellent,4,gas,automatic,4wd,SUV,me,100k-150k
16000,2017,toyota,86,good,5,gas,automatic,4wd,coupe,pa,50k-100k
18000,2019,honda,civic,good,4,gas,automatic,4wd,sedan,tx,20k-50k
18000,1973,dodge,charger,good,5,gas,automatic,4wd,coupe,ut,0-20k
